sub,erq_cog_reap_s,erq_exp_supp_s,income_s,tas_total_s,cesd_total_s,gad_total_s,irq_total_s,bfi_extraversion_s,bfi_neuroticism_s,ius_total_s,liberalism_s,age_s,covid_knowledge_s,covid_estimate_log_s,covid_behave1_s,covid_behave2_s,covid_media_facebook_s,covid_media_youtube_s,covid_media_twitter_s,covid_media_other_s,covid_media_govt_s,covid_media_online_s,covid_media_tv_s,covid_media_usa_s,covid_media_int_s,gender,covid_infect,education_s,household_num_s,social_events_s,covid_emo_distress_s
237,0.07754504720408203,0.3736157614513333,-1.2943785270582766,0.3652322872482081,0.41383774913785765,0.5255051883499585,1.248040200062072,-0.6907251001879161,1.9795440087329894,2.0608681312085237,0.8421598148758715,-0.36684179635849345,0.3774989585925452,-0.5442149015097518,-0.4124774072771568,0.2504877960378461,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,-0.35295613354105315,0.5115488975922589,1.4177487850920405,-0.15983478330703232,-0.06983756746626303,1,0,1.3585955342127711,1.0299064211719613,0.4762389000593955,0.7840091242362673
238,0.07754504720408203,-0.9651068049585195,-0.24155069037767057,-0.04804081887652456,-0.5842157242970097,-0.837035443597421,1.1307406303739895,-0.8733770932083195,-0.04753537337131981,0.06224367894335965,0.13408828879474774,-1.0569035346560565,0.9314757585085395,-0.433271134566592,-0.4986298224747299,0.6814540948470621,1.4609303610507725,-0.7499221946305077,0.03871907315741221,1.3143320049405096,-0.35295613354105315,-0.2426476108330308,-0.6258789618931412,-0.15983478330703232,-0.06983756746626303,1,0,0.9730976095094768,-0.33181085535665694,-0.6312209787377596,-0.4760634986042843
239,0.2303781132112951,0.7561079232827198,-1.2943785270582766,1.27443312072262,-0.25153123315205395,-0.3260827066171537,1.1307406303739895,-0.5080731071675133,0.4202521763450592,0.5381066437683986,0.33639443910364025,-1.3705679611549486,0.9314757585085395,0.3131520310496689,0.6041210920542055,0.2504877960378461,-0.8132272453139767,0.07577611025883182,2.381634904214445,1.3143320049405096,-0.35295613354105315,-0.2426476108330308,-1.3070882108882016,-0.15983478330703232,1.672425957744717,0,0,-0.1833961646004066,-0.33181085535665694,0.4762389000593955,-0.35005623632022914
240,-0.07528801880313184,0.18236968053564004,0.28486322796263247,0.28257766602326156,1.0792067314277691,1.0364579253302257,-0.27685420588300114,0.22253486491409835,0.8880397260614382,-0.4136192858816793,-0.6751363124408223,-0.9941706493562779,0.9314757585085395,1.7044449832595923,0.25951143126391313,-1.0424111003898018,2.218982896505689,0.9014744151481714,2.381634904214445,-0.13364793774816322,-0.35295613354105315,-0.2426476108330308,0.05533028710191937,0.9147990789274802,-1.812101092677243,1,0,-1.33988993871029,-0.33181085535665694,-1.7386808575349146,0.6316282489160145
241,0.07754504720408203,-0.008876400380053207,-0.24155069037767057,-0.29600468255136414,-0.25153123315205395,-0.3260827066171537,0.6615423516216593,0.039882871893695555,-0.35939373984890594,-0.2232740999516638,1.3479251906481027,-0.05317736985960119,0.3774989585925452,0.39137396548525943,0.8625783376469248,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.13364793774816322,1.2752794606045348,1.2657454060175486,1.4177487850920405,0.9147990789274802,1.672425957744717,1,0,0.20210176010288783,-0.33181085535665694,0.4762389000593955,0.725401095266939
242,-0.07528801880313184,-0.9651068049585195,0.28486322796263247,0.03461380234842197,0.3306666263516187,-0.6667178646039986,0.9547912758418657,-0.5080731071675133,-0.04753537337131981,-0.5087918788466873,0.9095951983121691,0.5114185978384048,-0.17647784132345035,-0.29537391798172413,0.19058949910585488,0.2504877960378461,0.7028778255958561,1.7271727200375109,-0.7422528705282655,0.5903420335961732,-0.35295613354105315,-1.7510406276836101,-1.3070882108882016,-0.15983478330703232,-0.940969330071753,1,0,1.3585955342127711,-0.7857166141995297,-0.2620676858053746,-1.5866856475730498
243,0.6888773112329358,0.9473540041984131,0.28486322796263247,0.8611600145978873,0.5801799947103355,-0.3260827066171537,-0.452803560415125,-1.6039850652899312,-0.5153229230876988,0.7284518296984146,-0.37167708697748353,-0.9314377640564995,-0.17647784132345035,0.001013760317666059,0.3973552955800296,-0.18047850277136987,-0.8132272453139767,2.5528710249268505,-0.7422528705282655,-0.8576379090924997,1.2752794606045348,-1.7510406276836101,-1.3070882108882016,0.9147990789274802,-0.06983756746626303,1,0,0.20210176010288783,-0.33181085535665694,0.8453921929917806,0.49096897938962725
244,-2.5206170749185492,-0.20012248129574647,-0.7679646087179736,1.8530154692972456,2.742629187152548,2.2286809782841828,0.7788419213097418,-1.0560290862287223,2.1354731919717818,1.5850051663834843,1.044465965184764,-1.3705679611549486,0.3774989585925452,0.39137396548525943,0.5179686768566324,-0.6114448015805859,1.4609303610507725,0.07577611025883182,0.03871907315741221,1.3143320049405096,-1.1670739306138471,-0.9968441192583205,1.4177487850920405,-0.15983478330703232,-0.940969330071753,1,0,0.20210176010288783,-0.33181085535665694,0.8453921929917806,1.0272324444589784
245,0.6888773112329358,-1.1563528858742127,0.8112771463029355,-0.13069544010147108,-0.6673868470832487,-0.15576512762373126,0.8374917061537832,0.5878388509549044,-0.5153229230876988,-1.5556904014617734,-0.5402655455682273,-0.7432391081571641,-1.2844314411554403,1.6512871121214054,0.6213515750937204,-0.6114448015805859,0.7028778255958561,0.07577611025883182,0.03871907315741221,0.5903420335961732,0.46116166353174076,0.5115488975922589,0.7365395360969799,0.9147990789274802,-0.06983756746626303,1,0,-0.9543920140069955,0.12209490348621581,-0.2620676858053746,0.016243944738070476
246,0.8417103772401497,0.3736157614513333,1.8641049829835414,-0.46131392500125723,-0.25153123315205395,0.35518760935653604,0.8374917061537832,0.40518685793450165,-0.5153229230876988,0.2525888648733751,-2.0238439811667726,0.38595282723884794,-0.17647784132345035,0.001013760317666059,0.6730430242122638,-0.18047850277136987,-0.8132272453139767,0.9014744151481714,-0.7422528705282655,-0.8576379090924997,0.46116166353174076,-0.9968441192583205,-0.6258789618931412,0.9147990789274802,0.801294195139227,0,0,0.20210176010288783,0.5760006623290885,0.4762389000593955,-0.6167227681306716
247,-0.07528801880313184,-0.7738607240428262,-0.24155069037767057,2.100979332972085,0.4970088719240966,0.6958227673433809,0.48559299708953546,-0.14276912112670725,1.0439689093002311,-0.6991370647767028,0.20152367223104523,-1.1196364199558348,0.3774989585925452,-0.6075121887137269,0.5351991598961473,0.2504877960378461,2.218982896505689,0.07577611025883182,-0.7422528705282655,-0.13364793774816322,0.46116166353174076,0.5115488975922589,1.4177487850920405,0.9147990789274802,0.801294195139227,1,0,-1.33988993871029,0.12209490348621581,-0.6312209787377596,0.8572691604479269
248,-1.2979525468608406,-1.5388450477055993,-0.24155069037767057,-0.7092777886760968,-0.9169002154419655,-0.3260827066171537,0.25099385771337035,-1.2386810792491252,0.4202521763450592,2.3463859101035474,-0.16937093666859102,-0.9314377640564995,0.3774989585925452,0.12209694332661548,0.17335901606634002,0.2504877960378461,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,2.038321976284846,-0.35295613354105315,-0.2426476108330308,0.05533028710191937,0.9147990789274802,-1.812101092677243,1,0,-0.9543920140069955,0.5760006623290885,0.10708560712701046,1.3261333922025509
249,0.2303781132112951,-0.39136856221143973,-1.2943785270582766,-1.2878601372507226,-1.1664135838006824,-1.0073530225908434,0.30964364255741167,0.5878388509549044,-1.2949688392816636,-0.4136192858816793,-1.0797486130586074,0.950548794936854,0.3774989585925452,0.46134587019936457,-1.2050796270948296,-1.0424111003898018,-0.05517470985906033,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,-1.1670739306138471,-0.9968441192583205,0.7365395360969799,-0.15983478330703232,-0.940969330071753,0,0,-1.33988993871029,-0.7857166141995297,0.8453921929917806,-1.9178210112497527
250,0.5360442452257228,-0.7738607240428262,2.390518901323844,-0.46131392500125723,-1.2495847065869212,-1.177670601584266,-0.5114533452591663,-0.5080731071675133,-0.04753537337131981,-0.9846548436717264,-1.3494901468037974,0.5114185978384048,-0.7304546412394447,-0.338235166555083,0.08720660086876691,-0.18047850277136987,-0.8132272453139767,-0.7499221946305077,0.8196910168430899,-0.8576379090924997,-1.1670739306138471,-0.2426476108330308,-0.6258789618931412,-1.234468645541545,-0.06983756746626303,1,0,0.20210176010288783,0.5760006623290885,-0.2620676858053746,-1.8006049533110966
251,0.6888773112329358,1.1386000851141063,0.28486322796263247,0.6131961509230477,0.08115325799290185,0.014552451369691159,0.19234407286932909,0.9531428369957106,-0.5153229230876988,-0.03292891402164834,0.774724431439574,0.38595282723884794,-0.17647784132345035,-0.2171519835461336,0.5868906090146907,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.13364793774816322,-0.35295613354105315,-1.7510406276836101,-1.3070882108882016,-2.3091025077760574,-0.06983756746626303,1,0,0.9730976095094768,-0.33181085535665694,1.2145454859241656,0.2829104765485129
253,0.9945434432473635,1.3298461660297995,1.3376910646432385,-0.7092777886760968,-1.4159269521593991,-1.177670601584266,-1.2152507633876617,1.501098816056919,-1.2949688392816636,-1.27017262256675,0.639853664566979,1.2642132214357462,-0.7304546412394447,0.34555449887107087,0.8625783376469248,-0.18047850277136987,-0.8132272453139767,-0.7499221946305077,0.03871907315741221,-0.8576379090924997,0.46116166353174076,-0.2426476108330308,0.05533028710191937,-0.15983478330703232,-0.06983756746626303,0,0,0.20210176010288783,-0.33181085535665694,0.10708560712701046,-1.4870519983251922
254,-0.07528801880313184,-0.7738607240428262,-0.7679646087179736,-0.9572416523509364,-1.1664135838006824,-0.49640028561057614,-1.508499687607868,-1.421333072269528,-0.9831104728040778,-0.12810150698665582,1.3479251906481027,0.38595282723884794,0.9314757585085395,0.12209694332661548,0.7075039902912935,-1.4733773991990178,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,-1.1670739306138471,0.5115488975922589,0.7365395360969799,-0.15983478330703232,0.801294195139227,0,0,-0.1833961646004066,-0.7857166141995297,0.8453921929917806,-1.0152573651221017
255,0.5360442452257228,-0.39136856221143973,0.28486322796263247,-1.7837878646004017,-0.6673868470832487,-0.837035443597421,1.1893904152180308,0.40518685793450165,-1.4508980225204569,-0.4136192858816793,-7.824780778472682e-4,-0.36684179635849345,0.9314757585085395,-0.6075121887137269,-0.0850982295263793,-0.6114448015805859,1.4609303610507725,-0.7499221946305077,0.03871907315741221,-0.13364793774816322,-1.1670739306138471,-0.9968441192583205,1.4177487850920405,0.9147990789274802,0.801294195139227,0,0,0.9730976095094768,0.12209490348621581,-0.6312209787377596,1.0711884661859743
256,-0.22812108481034568,-0.39136856221143973,0.28486322796263247,-1.3705147584756692,-0.7505579698694876,-0.49640028561057614,-0.6874026997912901,0.7704908439753072,-1.1390396560428708,-1.4605178084967654,1.3479251906481027,0.26048705663929106,-0.17647784132345035,0.582429053208314,0.5179686768566324,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,0.03871907315741221,-0.8576379090924997,-0.35295613354105315,1.2657454060175486,-1.3070882108882016,0.9147990789274802,1.672425957744717,0,0,0.20210176010288783,0.12209490348621581,0.4762389000593955,-0.03943368278279106
257,-2.673450140925763,-0.39136856221143973,-1.2943785270582766,-0.29600468255136414,0.7465222402828134,0.6958227673433809,-0.452803560415125,-2.15194104435114,2.291402375210575,2.631903688998571,1.3479251906481027,-1.2451021905553916,-0.17647784132345035,-2.5970344673902166,0.8625783376469248,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,0.8196910168430899,-0.8576379090924997,0.46116166353174076,-1.7510406276836101,-1.3070882108882016,-0.15983478330703232,-0.940969330071753,1,0,-0.9543920140069955,0.12209490348621581,1.2145454859241656,-0.40866426528955724
258,0.5360442452257228,-1.347598966789906,0.28486322796263247,-0.8745870311259899,-1.3327558293731603,-1.0073530225908434,0.36829342740145293,-0.14276912112670725,-0.04753537337131981,-0.4136192858816793,-1.518078605394541,1.0132816802366325,0.9314757585085395,0.22447131586212146,0.0010541856711938106,-0.18047850277136987,2.218982896505689,1.7271727200375109,2.381634904214445,-0.13364793774816322,-1.981191727686641,0.5115488975922589,0.05533028710191937,-0.15983478330703232,-0.940969330071753,0,0,-1.33988993871029,-0.33181085535665694,0.4762389000593955,-0.6870524028938653
259,0.2303781132112951,-0.582614643127133,-0.24155069037767057,-0.46131392500125723,-0.41787347872453184,0.014552451369691159,0.25099385771337035,-0.8733770932083195,1.1998980925390244,0.9187970156284301,1.3479251906481027,-0.6177733375576072,0.3774989585925452,-1.4070932254681758,0.08720660086876691,0.2504877960378461,-0.8132272453139767,-0.7499221946305077,0.8196910168430899,-0.8576379090924997,0.46116166353174076,0.5115488975922589,-0.6258789618931412,-0.15983478330703232,-0.06983756746626303,0,0,0.20210176010288783,0.5760006623290885,0.4762389000593955,0.6345586503644808
260,-0.07528801880313184,-0.7738607240428262,0.28486322796263247,0.28257766602326156,-0.3347023559382929,0.6958227673433809,-0.6874026997912901,-1.421333072269528,0.7321105428226453,1.680177759348493,-1.7203847557034335,-1.1823693052556132,-1.8384082410714346,-2.7452283065399117,-0.9466223815021103,-0.6114448015805859,-0.05517470985906033,-0.7499221946305077,-0.7422528705282655,0.5903420335961732,-0.35295613354105315,-0.9968441192583205,-1.3070882108882016,-1.234468645541545,-1.812101092677243,1,0,-0.5688940893037011,0.12209490348621581,0.4762389000593955,0.6667930662976111
261,-0.07528801880313184,-1.1563528858742127,0.28486322796263247,0.03461380234842197,-0.5010446015107708,-0.15576512762373126,0.07504450318124654,-0.32542111414711056,-0.35939373984890594,-0.4136192858816793,-0.6751363124408223,-0.9941706493562779,-0.7304546412394447,0.46134587019936457,0.8625783376469248,0.6814540948470621,-0.8132272453139767,1.7271727200375109,0.8196910168430899,1.3143320049405096,0.46116166353174076,-1.7510406276836101,0.7365395360969799,-0.15983478330703232,0.801294195139227,0,0,0.20210176010288783,0.12209490348621581,1.2145454859241656,0.792800328581666
262,0.8417103772401497,-0.582614643127133,-1.2943785270582766,0.8611600145978873,-0.25153123315205395,0.18487003036311359,-0.1009048513508773,0.039882871893695555,0.26432299310626634,-0.5087918788466873,1.314207498929954,1.1387474508361892,0.3774989585925452,-0.6075121887137269,0.34566384646148623,0.6814540948470621,0.7028778255958561,0.9014744151481714,0.8196910168430899,0.5903420335961732,0.46116166353174076,-0.2426476108330308,-0.6258789618931412,-1.234468645541545,-0.06983756746626303,1,0,2.5150893083226546,0.12209490348621581,-0.2620676858053746,0.5642290156012875
263,-1.7564517448824815,0.9473540041984131,-0.7679646087179736,3.0928347876714435,2.0772602048626365,2.3989985572776056,-1.3325503330757442,-1.969289051330737,2.291402375210575,2.25121331713854,1.3479251906481027,-0.9941706493562779,-0.7304546412394447,-1.8674253353498738,0.34566384646148623,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,0.03871907315741221,-0.13364793774816322,-0.35295613354105315,0.5115488975922589,-1.3070882108882016,-1.234468645541545,-0.06983756746626303,0,0,-0.5688940893037011,0.12209490348621581,-0.6312209787377596,1.9356568934835616
264,0.38321117921850895,-0.9651068049585195,-1.2943785270582766,-0.46131392500125723,0.41383774913785765,1.206775504323648,1.3653397697501546,0.22253486491409835,0.8880397260614382,-0.31844669291667177,-7.824780778472682e-4,-1.1823693052556132,-0.7304546412394447,-0.6075121887137269,0.6902735072517786,-0.6114448015805859,-0.05517470985906033,-0.7499221946305077,0.03871907315741221,-0.13364793774816322,-0.35295613354105315,-0.2426476108330308,-0.6258789618931412,-1.234468645541545,-0.06983756746626303,1,1,0.20210176010288783,0.12209490348621581,-1.7386808575349146,0.4587345634564968
265,0.2303781132112951,-1.7300911286212926,-0.7679646087179736,0.19992304479831505,1.1623778542140082,0.014552451369691159,-0.39415377557108366,0.40518685793450165,1.0439689093002311,1.1091422015584456,1.1793367320573591,-1.3705679611549486,-0.7304546412394447,0.7734841409313674,0.17335901606634002,-0.18047850277136987,-0.8132272453139767,0.07577611025883182,-0.7422528705282655,-0.13364793774816322,-0.35295613354105315,-0.9968441192583205,-0.6258789618931412,-2.3091025077760574,-0.940969330071753,1,0,-1.33988993871029,-0.33181085535665694,1.2145454859241656,-0.15958014216991345
266,-1.7564517448824815,0.5648618423670265,-0.7679646087179736,-0.46131392500125723,-0.6673868470832487,-0.3260827066171537,-0.5701031301032076,-1.7866370583103341,-0.20346455661011267,-0.12810150698665582,-1.383207838521946,-0.5550404522578287,-0.7304546412394447,-0.6075121887137269,0.3284333634219714,0.6814540948470621,-0.8132272453139767,0.07577611025883182,0.03871907315741221,-0.8576379090924997,-1.1670739306138471,-1.7510406276836101,-1.3070882108882016,-2.3091025077760574,-0.940969330071753,0,0,0.20210176010288783,-0.33181085535665694,0.4762389000593955,-1.6628760852331759
267,-0.6866202828319865,-1.5388450477055993,-0.7679646087179736,0.7785053933729408,1.6614045909314419,1.3770930833170707,0.7201921364657006,0.22253486491409835,2.291402375210575,0.3477614578383831,0.8421598148758715,0.3232199419390695,0.3774989585925452,-1.6763702476268196,0.10443708390828178,-1.0424111003898018,-0.8132272453139767,-0.7499221946305077,0.03871907315741221,2.038321976284846,1.2752794606045348,1.2657454060175486,-0.6258789618931412,0.9147990789274802,-0.06983756746626303,1,0,-0.1833961646004066,-0.33181085535665694,0.8453921929917806,0.8045219343755315
268,-0.6866202828319865,1.3298461660297995,-0.7679646087179736,-0.3786593037763107,-0.9169002154419655,-1.177670601584266,-1.743098826984033,-0.5080731071675133,-1.4508980225204569,-0.6991370647767028,-1.9564085977304748,0.8250830243372971,0.3774989585925452,0.921677980081063,-0.8432394832650223,-1.0424111003898018,-0.8132272453139767,1.7271727200375109,-0.7422528705282655,-0.8576379090924997,-1.1670739306138471,-0.9968441192583205,0.7365395360969799,-0.15983478330703232,-0.940969330071753,0,0,-0.9543920140069955,0.12209490348621581,0.8453921929917806,-1.8387001721411598
269,0.07754504720408203,1.9035844087768794,-0.24155069037767057,2.018324711747139,1.1623778542140082,1.3770930833170707,-2.3295966754244457,-0.32542111414711056,-0.5153229230876988,1.9656955382435164,-7.824780778472682e-4,-0.24137602575893655,-0.7304546412394447,-0.11477761101062763,-3.858574015180081,0.6814540948470621,2.218982896505689,-0.7499221946305077,0.03871907315741221,2.038321976284846,1.2752794606045348,-1.7510406276836101,-1.3070882108882016,-0.15983478330703232,0.801294195139227,0,0,-0.5688940893037011,-0.7857166141995297,-0.2620676858053746,1.2528733559908907
270,0.07754504720408203,0.5648618423670265,0.8112771463029355,0.9438146358228339,-0.41787347872453184,-0.6667178646039986,0.19234407286932909,0.039882871893695555,-0.20346455661011267,-0.9846548436717264,1.044465965184764,1.0760145655364108,0.3774989585925452,-0.4864290057047787,0.84534785460741,0.6814540948470621,-0.05517470985906033,-0.7499221946305077,0.03871907315741221,-0.8576379090924997,0.46116166353174076,0.5115488975922589,0.05533028710191937,0.9147990789274802,-0.06983756746626303,1,1,0.9730976095094768,-0.33181085535665694,-0.6312209787377596,0.04554795922273467
271,0.5360442452257228,0.3736157614513333,1.3376910646432385,-0.21335006132641762,-0.6673868470832487,-0.837035443597421,-0.9806516240114965,-0.5080731071675133,-1.4508980225204569,-1.7460355873917888,-0.16937093666859102,-0.8059719934569426,0.9314757585085395,0.4342352140586183,0.41458577861954443,0.2504877960378461,-0.05517470985906033,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,1.2752794606045348,-0.9968441192583205,0.05533028710191937,0.9147990789274802,0.801294195139227,0,1,1.7440934589160657,0.12209490348621581,-0.2620676858053746,-0.8218508695233194
274,0.8417103772401497,-0.39136856221143973,-1.2943785270582766,-0.6266231674511503,0.3306666263516187,0.6958227673433809,-0.1009048513508773,0.22253486491409835,0.4202521763450592,-0.4136192858816793,0.6735713562851278,-0.11591025515937964,0.3774989585925452,1.3820100899627616,0.5179686768566324,0.6814540948470621,1.4609303610507725,0.07577611025883182,-0.7422528705282655,2.038321976284846,1.2752794606045348,1.2657454060175486,0.05533028710191937,0.9147990789274802,0.801294195139227,0,1,0.20210176010288783,0.12209490348621581,-2.1078341504672995,0.4587345634564968
275,-0.6866202828319865,-1.1563528858742127,0.8112771463029355,-0.7919324099010433,0.9960356086415303,0.8661403463368034,1.5999389091263199,-1.2386810792491252,1.5117564590166104,1.5850051663834843,0.9095951983121691,-0.6177733375576072,-1.8384082410714346,0.3131520310496689,0.052745634789737185,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,0.03871907315741221,-0.13364793774816322,-0.35295613354105315,-0.9968441192583205,-1.3070882108882016,-2.3091025077760574,-0.940969330071753,1,0,0.5875996848061823,0.5760006623290885,1.2145454859241656,1.3378549979964165
276,0.8417103772401497,-1.7300911286212926,-0.24155069037767057,-0.29600468255136414,-0.8337290926557266,-1.177670601584266,1.013441060685907,0.40518685793450165,-0.35939373984890594,-1.4605178084967654,0.8084421231577228,1.4524118773350816,0.3774989585925452,0.921677980081063,0.7075039902912935,0.6814540948470621,-0.05517470985906033,0.07577611025883182,0.03871907315741221,1.3143320049405096,-0.35295613354105315,1.2657454060175486,1.4177487850920405,0.9147990789274802,1.672425957744717,1,0,0.20210176010288783,-0.33181085535665694,0.4762389000593955,-0.18009295230917802
277,-0.22812108481034568,0.18236968053564004,0.28486322796263247,0.28257766602326156,1.0792067314277691,1.206775504323648,-0.6874026997912901,1.501098816056919,1.5117564590166104,0.15741627190836763,-0.5065478538500785,-1.0569035346560565,0.3774989585925452,0.44792887140657806,-1.0672357627787132,-2.7662762956266658,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.13364793774816322,0.46116166353174076,1.2657454060175486,-0.6258789618931412,-0.15983478330703232,0.801294195139227,1,0,-1.33988993871029,-0.33181085535665694,-0.6312209787377596,-0.14492813492758136
278,-0.07528801880313184,-0.7738607240428262,-0.24155069037767057,-0.8745870311259899,-0.41787347872453184,-0.6667178646039986,0.5442427819335768,0.039882871893695555,-0.5153229230876988,-0.4136192858816793,-0.37167708697748353,0.8878159096370756,1.485452558424535,0.22447131586212146,0.8625783376469248,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,0.46116166353174076,-1.7510406276836101,1.4177487850920405,0.9147990789274802,1.672425957744717,1,0,0.20210176010288783,0.5760006623290885,-0.2620676858053746,0.1539728128159912
279,-0.38095415081755873,0.3736157614513333,1.8641049829835414,0.03461380234842197,0.1643243807791408,0.6958227673433809,-0.452803560415125,-0.6907251001879161,0.7321105428226453,0.2525888648733751,1.3479251906481027,0.6368843684379617,1.485452558424535,0.40597057178548795,-0.3435554751190986,-1.0424111003898018,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.13364793774816322,0.46116166353174076,0.5115488975922589,0.05533028710191937,0.9147990789274802,0.801294195139227,1,0,1.7440934589160657,-0.7857166141995297,-0.2620676858053746,0.3532401113117065
280,0.07754504720408203,0.5648618423670265,-0.7679646087179736,0.3652322872482081,-1.0000713382282045,-0.49640028561057614,0.01639471833720526,-1.6039850652899312,-1.1390396560428708,-0.03292891402164834,1.3479251906481027,-0.05317736985960119,-0.7304546412394447,-1.2160381377451213,-1.0500052797391983,0.6814540948470621,1.4609303610507725,0.07577611025883182,-0.7422528705282655,1.3143320049405096,-0.35295613354105315,-1.7510406276836101,0.7365395360969799,-0.15983478330703232,-0.940969330071753,0,0,-0.5688940893037011,0.5760006623290885,1.5836987788565509,-1.2907151012779432
281,0.07754504720408203,2.0948304896925727,0.28486322796263247,2.4315978178718716,2.3267735732213533,1.206775504323648,-2.6814953844886937,-1.421333072269528,0.7321105428226453,-0.12810150698665582,1.0107482734666153,-0.9941706493562779,0.3774989585925452,0.921677980081063,0.43181626165905934,0.6814540948470621,-0.8132272453139767,0.07577611025883182,0.03871907315741221,0.5903420335961732,1.2752794606045348,-0.2426476108330308,-0.6258789618931412,-0.15983478330703232,0.801294195139227,0,1,-0.5688940893037011,0.12209490348621581,0.4762389000593955,0.3678921185540383
282,0.6888773112329358,0.5648618423670265,-0.24155069037767057,-0.8745870311259899,0.08115325799290185,0.6958227673433809,-0.39415377557108366,-0.8733770932083195,-0.8271812895652847,0.15741627190836763,1.314207498929954,-0.36684179635849345,0.9314757585085395,0.3131520310496689,0.06997611782925205,-1.0424111003898018,-0.05517470985906033,2.5528710249268505,0.03871907315741221,2.038321976284846,-1.1670739306138471,1.2657454060175486,0.05533028710191937,0.9147990789274802,1.672425957744717,1,0,0.20210176010288783,0.12209490348621581,-0.2620676858053746,0.17155522150678984
283,0.8417103772401497,0.3736157614513333,0.28486322796263247,-0.29600468255136414,-0.5842157242970097,-0.837035443597421,0.13369428802528782,0.9531428369957106,-0.20346455661011267,-0.8894822507067185,-1.0460309213404586,0.6996172537377402,0.3774989585925452,-0.3840546331692716,0.2250504651848834,0.2504877960378461,-0.05517470985906033,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,-1.1670739306138471,-0.9968441192583205,0.7365395360969799,-0.15983478330703232,-0.06983756746626303,0,0,0.20210176010288783,-0.33181085535665694,-0.6312209787377596,-0.23577057983003985
284,0.07754504720408203,-0.39136856221143973,2.390518901323844,-0.04804081887652456,-0.168360110365815,-1.0073530225908434,-0.9806516240114965,-2.15194104435114,1.3558272757778171,0.15741627190836763,0.6735713562851278,-1.3078350758551702,0.3774989585925452,0.921677980081063,0.5007381938171176,-1.0424111003898018,-0.8132272453139767,0.07577611025883182,0.8196910168430899,-0.8576379090924997,-1.981191727686641,-0.9968441192583205,-0.6258789618931412,-1.234468645541545,-0.940969330071753,1,0,-1.33988993871029,0.12209490348621581,0.8453921929917806,-1.5339384215006544
285,-0.38095415081755873,0.3736157614513333,-0.7679646087179736,1.27443312072262,-0.08518898757957603,0.35518760935653604,-0.27685420588300114,0.40518685793450165,0.4202521763450592,-0.4136192858816793,-1.0460309213404586,0.6996172537377402,-1.2844314411554403,-2.715995863124422,0.6558125411727489,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,-0.35295613354105315,-0.2426476108330308,0.7365395360969799,-1.234468645541545,-1.812101092677243,1,0,-0.5688940893037011,1.0299064211719613,-0.2620676858053746,-0.43796827977422115
286,0.07754504720408203,-1.347598966789906,0.28486322796263247,-0.9572416523509364,-0.168360110365815,-0.6667178646039986,0.602892566777618,1.3184468230365167,0.7321105428226453,-1.27017262256675,-0.33795939525933477,0.38595282723884794,0.3774989585925452,0.22447131586212146,-0.8604699663045372,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,0.8196910168430899,1.3143320049405096,-1.1670739306138471,-0.2426476108330308,-1.3070882108882016,-1.234468645541545,-0.06983756746626303,1,0,-1.33988993871029,0.12209490348621581,-1.7386808575349146,-0.994744554982837
287,0.8417103772401497,1.7123383278611861,-1.2943785270582766,-0.6266231674511503,0.08115325799290185,0.014552451369691159,-0.1009048513508773,-1.7866370583103341,-0.04753537337131981,-0.31844669291667177,0.6735713562851278,-0.7432391081571641,0.3774989585925452,-0.14718007883202963,0.052745634789737185,-0.18047850277136987,-0.05517470985906033,1.7271727200375109,0.8196910168430899,-0.13364793774816322,1.2752794606045348,0.5115488975922589,1.4177487850920405,-0.15983478330703232,-0.06983756746626303,1,0,-0.5688940893037011,-0.7857166141995297,0.10708560712701046,0.3210056953785761
288,0.6888773112329358,0.5648618423670265,0.8112771463029355,-0.8745870311259899,-0.5842157242970097,-0.15576512762373126,0.13369428802528782,-1.2386810792491252,-0.20346455661011267,-1.27017262256675,1.1456190403392104,-0.7432391081571641,0.3774989585925452,0.39137396548525943,0.12166756694779664,0.2504877960378461,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,0.5903420335961732,-1.1670739306138471,-0.2426476108330308,-0.6258789618931412,-1.234468645541545,-0.940969330071753,0,0,0.20210176010288783,-0.33181085535665694,-0.6312209787377596,0.3444489069663072
